"Id";"Data transakcji / wyceny";"Województwo";"Powiat";"Gmina";"Miejscowość";"Dzielnica";"Obręb geodezyjny";"Arkusz mapy";"Ulica";"Nr domu";"Nr lokalu";"Powierzchnia użytkowa (m2)";"Cena";"Cena m2 p.u.";"Cena z uwzględnieniem miejsca postojowego";"Cena m2 p.u. z uwzględnieniem miejsca postojowego";"Kondygnacja lokalu";"Liczba kondygnacji";"Liczba izb";"Rok budowy";"Rodzaj budynku";"Stan prawny lokalu";"Stan prawny gruntu";"Źródło informacji";"Opis";"Konstrukcja budynku";"Cena brutto";"Cena brutto m2 p.u.";"Cena brutto z uwzględnieniem miejsca postojowego";"Cena brutto m2 p.u. z uwzględnieniem miejsca postojowego";"Nr KW";"Sąd wieczystoksięgowy";"Nr aktu notarialnego";"Źródło danych do wpisu";"Sprzedający";"Kupujący";"Pomieszczenia przynależne - ilość";"Pomieszczenie przynależne - opis";"Cena p. przynależnego zawarta w cenie transakcyjnej";"Pomieszczenia przynależne - Cena za sztukę";"Liczba miejsc postojowych";"Rodzaj miejsca postojowego";"Cena m. postojowego zawarta w cenie transakcyjnej";"M. postojowe - Cena za sztukę";"Pomieszczenia inne przynależne";"Pozostałe obiekty";"Funkcjonalność lokalu";"Standard lokalu";"Powierzchnia użytkowa budynku";"Standard techniczny budynku";"Modernizowany w ostatnich 5 latach";"Ekspozycja lokalu";"Winda";"Kod pocztowy";"Osiedle";"Strefa miasta";"Otoczenie";"Dostępność komunikacyjna";"Źródło ceny";"Cena (waluta)";"Waluta";"Kurs waluty z dn. transakcji";"Stan prawny budynku";"Dział III KW lokalu";"Dział III KW gruntu";"Wartość rynkowa";"Wartość odtworzeniowa";"Stawka VAT";"M. postojowe - Stawka VAT";"Data utworzenia";"Data modyfikacji";"Wpisana przez";"Modyfikowana przez";"Świadectwo charakterystyki energetycznej";"Nr św. ch. energetycznej";"Wskaźnik zapotrzebowania na energię pierwotną (EP)";"Wskaźnik zapotrzebowania na energię pierwotną (EK)";"Numer działki";"Pole powierzchni gruntu";"Udział"
"";"2017-01-30";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"40 ";"14";"42.89";"212509.26";"4954.75";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;4 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"229510.00";"5351.13";"";"";"WR1K/00355437/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"537/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"4289/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"40 ";"15";"54.43";"161777.78";"2972.22";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;4 kondygnacja, 3 pokoje w tym jeden z kuchnią, przedsionek, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"174720.00";"3209.99";"";"";"WR1K/00352511/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"5443/565314
"
"";"2017-06-02";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"40 ";"16";"35.45";"159722.22";"4505.56";"";"";"";"";"1";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;4 kondygnacja, pokój z kuchnią i przedsionkiem, łazienka i miejsce postojowe nr 16;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1";"";"172500.00";"4866.01";"";"";"WR1K/00242582/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"2859/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"3545/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"40 ";"3";"53.93";"160291.67";"2972.22";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 kondygnacja, 2 pokoje w tym jeden z kuchnią, przedsionek, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"173115.00";"3209.99";"";"";"WR1K/00352500/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"5393/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"40 ";"4";"92.16";"273920.37";"2972.23";"";"";"";"";"3";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"295834.00";"3210.00";"";"";"WR1K/00352501/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"9216/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"40 ";"5";"66.68";"198187.96";"2972.22";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;2 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"214043.00";"3210.00";"";"";"WR1K/00352502/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"6668/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"40 ";"7";"53.76";"159787.04";"2972.23";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;2 kondygnacja, 2 pokoje w tym jeden z kuchnią, przedsionek, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"172570.00";"3210.01";"";"";"WR1K/00352504/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"5376/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"40 ";"8";"54.26";"161273.15";"2972.23";"";"";"";"";"1";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;2 kondygnacja, pokój z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"174175.00";"3210.01";"";"";"WR1K/00352505/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"5426/565314
"
"";"2017-06-29";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"42 ";"3";"55.02";"236111.11";"4291.37";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto (cena za 2 miejsca postojowe w kwocie 180002ł);2 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka oraz dwamiejsca postojowe nr 27,28 w garażu wielostanowiskowym;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1Kl00242582/1";"";"255000.00";"4634.68";"";"";"WR1K/00352513/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"3486/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"5502/565314
"
"";"2017-07-07";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"42 ";"5";"55.1";"234613.89";"4257.97";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto (dadatkowo w kwocie 127502ł sprzedano miejsce postojowe);2 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"253383.00";"4598.60";"";"";"WR1K/00352514/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"3670/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"5510/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"44 ";"1";"71.86";"213584.26";"2972.23";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"230671.00";"3210.01";"";"";"WR1K/00352516/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"7186/565314
"
"";"2017-06-02";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"44 ";"3";"54.18";"210740.74";"3889.64";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;3 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"227600.00";"4200.81";"";"";"WR1K/00352517/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"2867/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"5418/565314
"
"";"2017-05-17";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"44 ";"9";"45.16";"219569.44";"4862.03";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;3 kondygnacja, 2 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"237135.00";"5251.00";"";"";"WR1K/00355391/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"510/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"4516/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór WieIki (38)";"18";"ul. JURIJA GAGARINA ";"62 ";"1";"63.24";"187962.96";"2972.22";"";"";"";"";"3";"";"wieIorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"BRUTTO;1 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór WieIki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"203000.00";"3209.99";"";"";"WR1K/00352518/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"6324/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór WieIki (38)";"18";"ul. JURIJA GAGARINA ";"62 ";"2";"72.29";"214862.04";"2972.22";"";"";"";"";"3";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"BRUTTO;1 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór WieIki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"232051.00";"3210.00";"";"";"WR1K/00352519/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"7229/565314
"
"";"2017-01-04";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór WieIki (38)";"18";"ul. JURIJA GAGARINA ";"62 ";"3";"75.13";"313273.15";"4169.75";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;2 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka i garderoba;Obręb: 0038 - Muchobór WieIki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"338335.00";"4503.33";"";"";"WR1K/00354663/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"107/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"7513/565314
"
"";"2017-06-29";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór WieIki (38)";"18";"ul. JURIJA GAGARINA ";"62 ";"4";"74.56";"290740.74";"3899.42";"";"";"";"";"3";"";"wieIorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto (miejsce postojowe osobno w kwocie 60002ł);2 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, garderoba, łazienka imiejsce postojowe nr 25;Obręb: 0038 - Muchobór WieIki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"314000.00";"4211.37";"";"";"WR1Kl00352521/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"3494/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"7456/565314
"
"";"2017-01-04";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór WieIki (38)";"18";"ul. JURIJA GAGARINA ";"62 ";"7";"46.31";"223148.15";"4818.57";"";"";"";"";"2";"";"wieIorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;4 kondygnacja, 2 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór WieIki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"241000.00";"5204.06";"";"";"WR1K/00354666/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"115/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"4631/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór WieIki (38)";"18";"ul. JURIJA GAGARINA ";"62 ";"8";"45.32";"189043.52";"4171.30";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto (cena za miejsce postojowe osobno w kwocie:127502ł);4 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka oraz miejscepostojowe nr 8 w garażu wieIostanowiskowym;Obręb: 0038 - Muchobór WieIki, Ark.: 18, Nr dz.: 37/1";"";"204167.00";"4505.01";"";"";"WR1K/00242582/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"3238/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"4532/565314
"
"";"2017-06-29";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"64 ";"1";"63.21";"256205.56";"4053.24";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto (cena za miejsce postojowe osobno w kwocie 127502ł);1 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka oraz miejscepostojowe nr 7 w garażu wieIostanowiskowym;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1Kl00242582/1";"";"276702.00";"4377.50";"";"";"WR1K/00352526/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"3520/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"6321/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"64 ";"2";"73.93";"214862.04";"2906.29";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"BRUTTO;1 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1";"";"232051.00";"3138.79";"";"";"WR1K/00242582/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"7393/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"64 ";"6";"70.78";"219737.04";"3104.51";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"BRUTTO;3 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka, garderoba;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"237316.00";"3352.87";"";"";"WR1K/00352529/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"7078/2017/565314
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"64 ";"6";"70.78";"210374.07";"2972.22";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;3 kondygnacja, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka, garderoba;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"227204.00";"3210.00";"";"";"WR1K/00352529/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"4648/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"7078/565314
"
"";"2017-01-30";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"64 ";"8";"45.24";"225925.93";"4993.94";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;4 kondygnacja, 2 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"244000.00";"5393.46";"";"";"WR1K/00355435/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"527/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"4524/565314
"
"";"2017-06-02";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Muchobór Wielki (38)";"18";"ul. JURIJA GAGARINA ";"66 ";"2";"63.41";"228935.19";"3610.40";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto (cena oddzielnie za miejsce postojowe w kwocie 12 7502ł);parter, 3 pokoje w tym jeden z kuchnią i przedsionkiem, łazienka oraz miejscepostojowe nr 19 w garażu wielostanowiskowym;Obręb: 0038 - Muchobór Wielki, Ark.: 18, Nr dz.: 37/1;księga gruntowa: WR1K/00242582/1";"";"247250.00";"3899.23";"";"";"WR1K/00352530/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"2875/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-620";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"37/1";"4996";"6341/565314
"
